Modelo,Combinación de Características,Puntaje R^2
RandomForestRegressor,"fixed acidity, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol",0.38148622435842416
RandomForestRegressor,"fixed acidity, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol",0.3883723628873058
RandomForestRegressor,"fixed acidity, free sulfur dioxide, density, pH, sulphates, alcohol",0.36524919749377727
RandomForestRegressor,"fixed acidity, total sulfur dioxide, density, pH, sulphates, alcohol",0.4190721483134495
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide",0.2571484679426659
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density",0.27060104712041877
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, pH",0.2052140417131577
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, sulphates",0.3155718822418676
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, alcohol",0.38200257488627576
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density",0.29042835808085143
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, pH",0.2552577461162133
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates",0.35030854003948164
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, alcohol",0.380559539953652
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, density, pH",0.24780746717020008
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, density, sulphates",0.3592606299888421
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, density, alcohol",0.3629673676079307
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, pH, sulphates",0.2718968672216977
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, pH, alcohol",0.3581015878465368
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, chlorides, sulphates, alcohol",0.3869694275169513
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density",0.30935919663548184
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, pH",0.286390936400309
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, sulphates",0.3921961033387692
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, alcohol",0.4052015449317655
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, pH",0.279010419706463
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, sulphates",0.36968267101536356
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, alcohol",0.41635856149686723
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, pH, sulphates",0.33476803707836245
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, pH, alcohol",0.41155100849712467
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, free sulfur dioxide, sulphates, alcohol",0.40028632735387515
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, pH",0.29447017423397126
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates",0.42417193373959317
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, alcohol",0.4025467341859069
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, pH, sulphates",0.3580680799931336
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, pH, alcohol",0.41254141275427003
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, total sulfur dioxide, sulphates, alcohol",0.4264202557720368
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, density, pH, sulphates",0.36923223757617374
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, density, pH, alcohol",0.39073988498841306
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, density, sulphates, alcohol",0.37260444597030307
RandomForestRegressor,"volatile acidity, citric acid, residual sugar, pH, sulphates, alcohol",0.3992162732812634
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density",0.28758458501416195
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, pH",0.23575727405372937
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates",0.3654095957428546
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, alcohol",0.37113779074757536
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, density, pH",0.24162993734443394
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, density, sulphates",0.3846008067976997
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, density, alcohol",0.4019705089691873
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, pH, sulphates",0.3166084284610764
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, pH, alcohol",0.38881895116299037
RandomForestRegressor,"volatile acidity, citric acid, chlorides, free sulfur dioxide, sulphates, alcohol",0.4139481932881298
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, density, pH",0.2595176379709896
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, density, sulphates",0.42182748261951764
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, density, alcohol",0.3837438846450948
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, pH, sulphates",0.36053997081795564
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, pH, alcohol",0.35271945755729106
RandomForestRegressor,"volatile acidity, citric acid, chlorides, total sulfur dioxide, sulphates, alcohol",0.4282703287271479
RandomForestRegressor,"volatile acidity, citric acid, chlorides, density, pH, sulphates",0.3607058621577548
RandomForestRegressor,"volatile acidity, citric acid, chlorides, density, pH, alcohol",0.3573710067805339
RandomForestRegressor,"volatile acidity, citric acid, chlorides, density, sulphates, alcohol",0.3927646382284782
RandomForestRegressor,"volatile acidity, citric acid, chlorides, pH, sulphates, alcohol",0.41559337395931684
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, pH",0.28375205561754346
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.42338147798472225
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.41170756158269683
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.39061464251995537
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.40263627156467263
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.43565688782078793
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, density, pH, sulphates",0.36434118959745954
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, density, pH, alcohol",0.3991272852115697
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, density, sulphates, alcohol",0.41307149600892634
RandomForestRegressor,"volatile acidity, citric acid, free sulfur dioxide, pH, sulphates, alcohol",0.4165266500729551
RandomForestRegressor,"volatile acidity, citric acid, total sulfur dioxide, density, pH, sulphates",0.43160463479529654
RandomForestRegressor,"volatile acidity, citric acid, total sulfur dioxide, density, pH, alcohol",0.395248064543816
RandomForestRegressor,"volatile acidity, citric acid, total sulfur dioxide, density, sulphates, alcohol",0.41034912024718906
RandomForestRegressor,"volatile acidity, citric acid, total sulfur dioxide, pH, sulphates, alcohol",0.42756831173289855
RandomForestRegressor,"volatile acidity, citric acid, density, pH, sulphates, alcohol",0.4039925156638916
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density",0.2513235945412412
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, pH",0.23080195691356964
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates",0.3682264526650073
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, alcohol",0.3572161016221783
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, pH",0.22689142562870135
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, sulphates",0.3960934512059051
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, alcohol",0.37114877692901893
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, pH, sulphates",0.3246058192429835
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, pH, alcohol",0.37437761565530847
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol",0.39765953137069776
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, pH",0.23497066346236384
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, sulphates",0.4073888936571969
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, alcohol",0.3785122650416274
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, pH, sulphates",0.34856558235344604
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, pH, alcohol",0.36902954252853826
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol",0.41956158269676425
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, density, pH, sulphates",0.37140695219294484
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, density, pH, alcohol",0.34514118959745943
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, density, sulphates, alcohol",0.41573070122736244
RandomForestRegressor,"volatile acidity, residual sugar, chlorides, pH, sulphates, alcohol",0.38001956913569657
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH",0.2730987554716332
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.4148886104197065
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.4009081452235861
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.39859830057505796
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.38364061453952447
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.4034333190284096
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, density, pH, sulphates",0.37641390438588973
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, density, pH, alcohol",0.3819218264526649
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, density, sulphates, alcohol",0.40262144021972357
RandomForestRegressor,"volatile acidity, residual sugar, free sulfur dioxide, pH, sulphates, alcohol",0.3949876920436014
RandomForestRegressor,"volatile acidity, residual sugar, total sulfur dioxide, density, pH, sulphates",0.4256731954338683
RandomForestRegressor,"volatile acidity, residual sugar, total sulfur dioxide, density, pH, alcohol",0.39260588790661755
RandomForestRegressor,"volatile acidity, residual sugar, total sulfur dioxide, density, sulphates, alcohol",0.4062562183503562
RandomForestRegressor,"volatile acidity, residual sugar, total sulfur dioxide, pH, sulphates, alcohol",0.4133769118530598
RandomForestRegressor,"volatile acidity, residual sugar, density, pH, sulphates, alcohol",0.3921049180327869
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH",0.22441294309501336
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.4082095614110377
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.35252719938202715
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.3691630246330787
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.35522485623551614
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.4163651532057334
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, density, pH, sulphates",0.39080799931336363
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, density, pH, alcohol",0.36918664492318254
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, density, sulphates, alcohol",0.4248629645523989
RandomForestRegressor,"volatile acidity, chlorides, free sulfur dioxide, pH, sulphates, alcohol",0.4114801476268132
RandomForestRegressor,"volatile acidity, chlorides, total sulfur dioxide, density, pH, sulphates",0.4181443652905329
RandomForestRegressor,"volatile acidity, chlorides, total sulfur dioxide, density, pH, alcohol",0.36566172860698654
RandomForestRegressor,"volatile acidity, chlorides, total sulfur dioxide, density, sulphates, alcohol",0.41243869195777183
RandomForestRegressor,"volatile acidity, chlorides, total sulfur dioxide, pH, sulphates, alcohol",0.41488311732898453
RandomForestRegressor,"volatile acidity, chlorides, density, pH, sulphates, alcohol",0.38938034503476093
RandomForestRegressor,"volatile acidity, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates",0.4419426315337739
RandomForestRegressor,"volatile acidity, free sulfur dioxide, total sulfur dioxide, density, pH, alcohol",0.3825919835207279
RandomForestRegressor,"volatile acidity, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol",0.4129314221955197
RandomForestRegressor,"volatile acidity, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol",0.4283692043601407
RandomForestRegressor,"volatile acidity, free sulfur dioxide, density, pH, sulphates, alcohol",0.42215706806282716
RandomForestRegressor,"volatile acidity, total sulfur dioxide, density, pH, sulphates, alcohol",0.4249195433868338
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density",0.35583074414213367
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, pH",0.23909597459445553
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates",0.3517993648613852
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, alcohol",0.41058861900266075
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, density, pH",0.2976462792893314
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, density, sulphates",0.3622867736674963
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, density, alcohol",0.4099135181529483
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, pH, sulphates",0.3197449832632392
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, pH, alcohol",0.39825937687752133
RandomForestRegressor,"citric acid, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol",0.37866991674534367
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, density, pH",0.3488556175435584
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, density, sulphates",0.4104205304265729
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, density, alcohol",0.4005137413097588
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, pH, sulphates",0.3773911252253025
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, pH, alcohol",0.40745426143678654
RandomForestRegressor,"citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol",0.4003604840786199
RandomForestRegressor,"citric acid, residual sugar, chlorides, density, pH, sulphates",0.34644579864389324
RandomForestRegressor,"citric acid, residual sugar, chlorides, density, pH, alcohol",0.3825875890481504
RandomForestRegressor,"citric acid, residual sugar, chlorides, density, sulphates, alcohol",0.3631211741481418
RandomForestRegressor,"citric acid, residual sugar, chlorides, pH, sulphates, alcohol",0.38338683374817617
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH",0.34658587245729977
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.39754966955626136
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.40250443738734876
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.37626119646382283
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.3966444082053042
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.3872023345635567
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, density, pH, sulphates",0.32699476439790565
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, density, pH, alcohol",0.42056517037164176
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, density, sulphates, alcohol",0.35846687837953817
RandomForestRegressor,"citric acid, residual sugar, free sulfur dioxide, pH, sulphates, alcohol",0.3723792292507081
RandomForestRegressor,"citric acid, residual sugar, total sulfur dioxide, density, pH, sulphates",0.3979122135439017
RandomForestRegressor,"citric acid, residual sugar, total sulfur dioxide, density, pH, alcohol",0.40004902583469226
RandomForestRegressor,"citric acid, residual sugar, total sulfur dioxide, density, sulphates, alcohol",0.37818762337996736
RandomForestRegressor,"citric acid, residual sugar, total sulfur dioxide, pH, sulphates, alcohol",0.41234530941550074
RandomForestRegressor,"citric acid, residual sugar, density, pH, sulphates, alcohol",0.37878842926215217
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH",0.31221944897433695
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.4477246588275685
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.3767627156467256
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.37671657368466227
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.39576606299888406
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.4038491459960518
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, density, pH, sulphates",0.37724391039395766
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, density, pH, alcohol",0.40142834091494284
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, density, sulphates, alcohol",0.3767489829199211
RandomForestRegressor,"citric acid, chlorides, free sulfur dioxide, pH, sulphates, alcohol",0.39131720882327703
RandomForestRegressor,"citric acid, chlorides, total sulfur dioxide, density, pH, sulphates",0.4440745000429147
RandomForestRegressor,"citric acid, chlorides, total sulfur dioxide, density, pH, alcohol",0.3994535748004464
RandomForestRegressor,"citric acid, chlorides, total sulfur dioxide, density, sulphates, alcohol",0.38383232340571627
RandomForestRegressor,"citric acid, chlorides, total sulfur dioxide, pH, sulphates, alcohol",0.40543115612393776
RandomForestRegressor,"citric acid, chlorides, density, pH, sulphates, alcohol",0.3776493004892283
RandomForestRegressor,"citric acid, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates",0.4208167539267016
RandomForestRegressor,"citric acid, free sulfur dioxide, total sulfur dioxide, density, pH, alcohol",0.3994563213458072
RandomForestRegressor,"citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol",0.3836889537378766
RandomForestRegressor,"citric acid, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol",0.41187510084971246
RandomForestRegressor,"citric acid, free sulfur dioxide, density, pH, sulphates, alcohol",0.3979253969616342
RandomForestRegressor,"citric acid, total sulfur dioxide, density, pH, sulphates, alcohol",0.4132099218951162
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH",0.25117637970989615
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates",0.35026514462277925
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, alcohol",0.3304993562784311
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, pH, sulphates",0.3828523560209425
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, pH, alcohol",0.35210423139644653
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol",0.3650580379366578
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates",0.3506798729722771
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, density, pH, alcohol",0.3993250364775556
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, density, sulphates, alcohol",0.34286430349326247
RandomForestRegressor,"residual sugar, chlorides, free sulfur dioxide, pH, sulphates, alcohol",0.36235433868337485
RandomForestRegressor,"residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates",0.4067412582610934
RandomForestRegressor,"residual sugar, chlorides, total sulfur dioxide, density, pH, alcohol",0.3719864732640975
RandomForestRegressor,"residual sugar, chlorides, total sulfur dioxide, density, sulphates, alcohol",0.3675843103596258
RandomForestRegressor,"residual sugar, chlorides, total sulfur dioxide, pH, sulphates, alcohol",0.38809496180585357
RandomForestRegressor,"residual sugar, chlorides, density, pH, sulphates, alcohol",0.35809664406488717
RandomForestRegressor,"residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates",0.3934573169685006
RandomForestRegressor,"residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, alcohol",0.3519114239121105
RandomForestRegressor,"residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol",0.3307575315423569
RandomForestRegressor,"residual sugar, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol",0.391991211054845
RandomForestRegressor,"residual sugar, free sulfur dioxide, density, pH, sulphates, alcohol",0.35218003604840786
RandomForestRegressor,"residual sugar, total sulfur dioxide, density, pH, sulphates, alcohol",0.39068275684490594
RandomForestRegressor,"chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates",0.4140371813578233
RandomForestRegressor,"chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, alcohol",0.3687856493004892
RandomForestRegressor,"chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol",0.3452340228306583
RandomForestRegressor,"chlorides, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol",0.40164037421680543
RandomForestRegressor,"chlorides, free sulfur dioxide, density, pH, sulphates, alcohol",0.3780557892026436
RandomForestRegressor,"chlorides, total sulfur dioxide, density, pH, sulphates, alcohol",0.376228787228564
RandomForestRegressor,"free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol",0.38264856235516265
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide",0.2589584413355076
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density",0.26734968672216974
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, pH",0.21202053042657276
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, sulphates",0.3202272766286156
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, alcohol",0.4033844305209854
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density",0.2842348982919921
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, pH",0.2304102995451034
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates",0.3642263840013731
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, alcohol",0.39215160930392257
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, pH",0.2645542528538323
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, sulphates",0.35876844906016647
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, alcohol",0.36467956398592394
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, pH, sulphates",0.28007772723371394
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, pH, alcohol",0.3852358080851429
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, sulphates, alcohol",0.3903235087116985
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density",0.31054515492232426
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, pH",0.3148973307012274
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, sulphates",0.4047824221096902
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, alcohol",0.42057176208050806
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, pH",0.2813466311904558
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, sulphates",0.392502068491975
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, alcohol",0.4253221869367436
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, pH, sulphates",0.3406258690241182
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, pH, alcohol",0.42029765685348897
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, sulphates, alcohol",0.42860815380654016
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, pH",0.29621532915629567
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates",0.42254762681314906
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, alcohol",0.42445043343918976
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, pH, sulphates",0.37903685520556163
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, pH, alcohol",0.4180410951849627
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, sulphates, alcohol",0.42785560037765
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, density, pH, sulphates",0.3576566474980688
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, density, pH, alcohol",0.3820470689211227
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, density, sulphates, alcohol",0.4178521328641318
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, residual sugar, pH, sulphates, alcohol",0.41904523216891254
RandomForestRegressor,"fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density",0.2494553943867479
